,stationName,day,season,result,hour
35992,14,2,0,2,19
35993,14,2,1,2,19
35994,14,2,2,2,19
35995,14,2,3,2,19
35996,14,2,0,1,20
35997,14,2,1,2,20
35998,14,2,2,2,20
35999,14,2,3,2,20
36000,14,2,0,1,21
36001,14,2,1,1,21
36002,14,2,2,2,21
36003,14,2,3,1,21
36004,14,2,0,1,22
36005,14,2,1,1,22
36006,14,2,2,1,22
36007,14,2,3,1,22
36008,14,2,0,0,23
36009,14,2,1,0,23
36010,14,2,2,1,23
36011,14,2,3,0,23
36012,14,2,0,0,0
36013,14,2,1,0,0
36014,14,2,2,0,0
36015,14,2,3,0,0
36016,14,2,0,0,1
36017,14,2,1,0,1
36018,14,2,2,0,1
36019,14,2,3,0,1
36020,14,2,0,0,2
36021,14,2,1,0,2
36022,14,2,2,0,2
36023,14,2,3,0,2
36024,14,3,0,0,3
36025,14,3,1,0,3
36026,14,3,2,0,3
36027,14,3,3,0,3
36028,14,3,0,0,4
36029,14,3,1,0,4
36030,14,3,2,0,4
36031,14,3,3,0,4
36032,14,3,0,0,5
36033,14,3,1,0,5
36034,14,3,2,0,5
36035,14,3,3,0,5
36036,14,3,0,1,6
36037,14,3,1,1,6
36038,14,3,2,1,6
36039,14,3,3,1,6
36040,14,3,0,2,7
36041,14,3,1,2,7
36042,14,3,2,2,7
36043,14,3,3,2,7
36044,14,3,0,2,8
36045,14,3,1,2,8
36046,14,3,2,2,8
36047,14,3,3,2,8
36048,14,3,0,2,9
36049,14,3,1,2,9
36050,14,3,2,2,9
36051,14,3,3,2,9
36052,14,3,0,2,10
36053,14,3,1,2,10
36054,14,3,2,2,10
36055,14,3,3,2,10
36056,14,3,0,1,11
36057,14,3,1,1,11
36058,14,3,2,2,11
36059,14,3,3,2,11
36060,14,3,0,1,12
36061,14,3,1,1,12
36062,14,3,2,2,12
36063,14,3,3,2,12
36064,14,3,0,2,13
36065,14,3,1,2,13
36066,14,3,2,2,13
36067,14,3,3,2,13
36068,14,3,0,2,14
36069,14,3,1,2,14
36070,14,3,2,2,14
36071,14,3,3,2,14
36072,14,3,0,2,15
36073,14,3,1,2,15
36074,14,3,2,2,15
36075,14,3,3,2,15
36076,14,3,0,2,16
36077,14,3,1,2,16
36078,14,3,2,2,16
36079,14,3,3,2,16
36080,14,3,0,2,17
36081,14,3,1,2,17
36082,14,3,2,2,17
36083,14,3,3,2,17
36084,14,3,0,2,18
36085,14,3,1,2,18
36086,14,3,2,2,18
36087,14,3,3,2,18
36088,14,3,0,2,19
36089,14,3,1,2,19
36090,14,3,2,2,19
36091,14,3,3,2,19
36092,14,3,0,2,20
36093,14,3,1,2,20
36094,14,3,2,2,20
36095,14,3,3,2,20
36096,14,3,0,1,21
36097,14,3,1,2,21
36098,14,3,2,2,21
36099,14,3,3,2,21
36100,14,3,0,1,22
36101,14,3,1,1,22
36102,14,3,2,1,22
36103,14,3,3,1,22
36104,14,3,0,1,23
36105,14,3,1,1,23
36106,14,3,2,1,23
36107,14,3,3,1,23
36108,14,3,0,0,0
36109,14,3,1,0,0
36110,14,3,2,0,0
36111,14,3,3,0,0
36112,14,3,0,0,1
36113,14,3,1,0,1
36114,14,3,2,0,1
36115,14,3,3,0,1
36116,14,1,0,0,2
36117,14,1,1,0,2
36118,14,1,2,0,2
36119,14,1,3,0,2
36120,14,1,0,0,3
36121,14,1,1,0,3
36122,14,1,2,0,3
36123,14,1,3,0,3
36124,14,1,0,0,4
36125,14,1,1,0,4
36126,14,1,2,0,4
36127,14,1,3,0,4
36128,14,1,0,0,5
36129,14,1,1,0,5
36130,14,1,2,0,5
36131,14,1,3,0,5
36132,14,1,0,1,6
36133,14,1,1,1,6
36134,14,1,2,1,6
36135,14,1,3,1,6
36136,14,1,0,2,7
36137,14,1,1,2,7
36138,14,1,2,2,7
36139,14,1,3,2,7
36140,14,1,0,2,8
36141,14,1,1,2,8
36142,14,1,2,2,8
36143,14,1,3,2,8
36144,14,1,0,2,9
36145,14,1,1,2,9
36146,14,1,2,2,9
36147,14,1,3,2,9
36148,14,1,0,2,10
36149,14,1,1,2,10
36150,14,1,2,2,10
36151,14,1,3,2,10
36152,14,1,0,1,11
36153,14,1,1,1,11
36154,14,1,2,2,11
36155,14,1,3,2,11
36156,14,1,0,1,12
36157,14,1,1,1,12
36158,14,1,2,2,12
36159,14,1,3,2,12
36160,14,1,0,2,13
36161,14,1,1,2,13
36162,14,1,2,2,13
36163,14,1,3,2,13
36164,14,1,0,2,14
36165,14,1,1,2,14
36166,14,1,2,2,14
36167,14,1,3,2,14
36168,14,1,0,2,15
36169,14,1,1,2,15
36170,14,1,2,2,15
36171,14,1,3,2,15
36172,14,1,0,2,16
36173,14,1,1,2,16
36174,14,1,2,2,16
36175,14,1,3,2,16
36176,14,1,0,2,17
36177,14,1,1,2,17
36178,14,1,2,2,17
36179,14,1,3,2,17
36180,14,1,0,2,18
36181,14,1,1,2,18
36182,14,1,2,2,18
36183,14,1,3,2,18
36184,14,1,0,2,19
36185,14,1,1,2,19
36186,14,1,2,2,19
36187,14,1,3,2,19
36188,14,1,0,2,20
36189,14,1,1,2,20
36190,14,1,2,2,20
36191,14,1,3,2,20
36192,14,1,0,1,21
36193,14,1,1,2,21
36194,14,1,2,2,21
36195,14,1,3,2,21
36196,14,1,0,1,22
36197,14,1,1,1,22
36198,14,1,2,2,22
36199,14,1,3,1,22
36200,14,1,0,1,23
36201,14,1,1,1,23
36202,14,1,2,1,23
36203,14,1,3,1,23
36204,14,1,0,0,0
36205,14,1,1,0,0
36206,14,1,2,0,0
36207,14,1,3,0,0
36208,14,5,0,0,1
36209,14,5,1,0,1
36210,14,5,2,0,1
36211,14,5,3,0,1
36212,14,5,0,0,2
36213,14,5,1,0,2
36214,14,5,2,0,2
36215,14,5,3,0,2
36216,14,5,0,0,3
36217,14,5,1,0,3
36218,14,5,2,0,3
36219,14,5,3,0,3
36220,14,5,0,0,4
36221,14,5,1,0,4
36222,14,5,2,0,4
36223,14,5,3,0,4
36224,14,5,0,0,5
36225,14,5,1,0,5
36226,14,5,2,0,5
36227,14,5,3,0,5
36228,14,5,0,1,6
36229,14,5,1,1,6
36230,14,5,2,1,6
36231,14,5,3,1,6
36232,14,5,0,2,7
36233,14,5,1,2,7
36234,14,5,2,2,7
36235,14,5,3,2,7
36236,14,5,0,2,8
36237,14,5,1,2,8
36238,14,5,2,2,8
36239,14,5,3,2,8
36240,14,5,0,2,9
36241,14,5,1,2,9
36242,14,5,2,2,9
36243,14,5,3,2,9
36244,14,5,0,2,10
36245,14,5,1,2,10
36246,14,5,2,2,10
36247,14,5,3,2,10
36248,14,5,0,2,11
36249,14,5,1,2,11
36250,14,5,2,2,11
36251,14,5,3,2,11
36252,14,5,0,1,12
36253,14,5,1,2,12
36254,14,5,2,2,12
36255,14,5,3,2,12
36256,14,5,0,2,13
36257,14,5,1,2,13
36258,14,5,2,2,13
36259,14,5,3,2,13
36260,14,5,0,2,14
36261,14,5,1,2,14
36262,14,5,2,2,14
36263,14,5,3,2,14
36264,14,5,0,2,15
36265,14,5,1,2,15
36266,14,5,2,2,15
36267,14,5,3,2,15
36268,14,5,0,2,16
36269,14,5,1,2,16
36270,14,5,2,2,16
36271,14,5,3,2,16
36272,14,5,0,2,17
36273,14,5,1,2,17
36274,14,5,2,2,17
36275,14,5,3,2,17
36276,14,5,0,2,18
36277,14,5,1,2,18
36278,14,5,2,2,18
36279,14,5,3,2,18
36280,14,5,0,2,19
36281,14,5,1,2,19
36282,14,5,2,2,19
36283,14,5,3,2,19
36284,14,5,0,2,20
36285,14,5,1,2,20
36286,14,5,2,2,20
36287,14,5,3,2,20
36288,14,5,0,2,21
36289,14,5,1,2,21
36290,14,5,2,2,21
36291,14,5,3,2,21
36292,14,5,0,1,22
36293,14,5,1,1,22
36294,14,5,2,2,22
36295,14,5,3,1,22
36296,14,5,0,1,23
36297,14,5,1,1,23
36298,14,5,2,1,23
36299,14,5,3,1,23
36300,14,6,0,0,0
36301,14,6,1,0,0
36302,14,6,2,0,0
36303,14,6,3,0,0
36304,14,6,0,0,1
36305,14,6,1,0,1
36306,14,6,2,0,1
36307,14,6,3,0,1
36308,14,6,0,0,2
36309,14,6,1,0,2
36310,14,6,2,0,2
36311,14,6,3,0,2
36312,14,6,0,0,3
36313,14,6,1,0,3
36314,14,6,2,0,3
36315,14,6,3,0,3
36316,14,6,0,0,4
36317,14,6,1,0,4
36318,14,6,2,0,4
36319,14,6,3,0,4
36320,14,6,0,0,5
36321,14,6,1,0,5
36322,14,6,2,0,5
36323,14,6,3,0,5
36324,14,6,0,0,6
36325,14,6,1,0,6
36326,14,6,2,1,6
36327,14,6,3,1,6
36328,14,6,0,1,7
36329,14,6,1,2,7
36330,14,6,2,2,7
36331,14,6,3,2,7
36332,14,6,0,2,8
36333,14,6,1,2,8
36334,14,6,2,2,8
36335,14,6,3,2,8
36336,14,6,0,2,9
36337,14,6,1,2,9
36338,14,6,2,2,9
36339,14,6,3,2,9
36340,14,6,0,2,10
36341,14,6,1,2,10
36342,14,6,2,2,10
36343,14,6,3,2,10
36344,14,6,0,1,11
36345,14,6,1,1,11
36346,14,6,2,2,11
36347,14,6,3,2,11
36348,14,6,0,1,12
36349,14,6,1,1,12
36350,14,6,2,2,12
36351,14,6,3,2,12
36352,14,6,0,1,13
36353,14,6,1,2,13
36354,14,6,2,2,13
36355,14,6,3,2,13
36356,14,6,0,2,14
36357,14,6,1,2,14
36358,14,6,2,2,14
36359,14,6,3,2,14
36360,14,6,0,2,15
36361,14,6,1,2,15
36362,14,6,2,2,15
36363,14,6,3,2,15
36364,14,6,0,2,16
36365,14,6,1,2,16
36366,14,6,2,2,16
36367,14,6,3,2,16
36368,14,6,0,2,17
36369,14,6,1,2,17
36370,14,6,2,2,17
36371,14,6,3,2,17
36372,14,6,0,2,18
36373,14,6,1,2,18
36374,14,6,2,2,18
36375,14,6,3,2,18
36376,14,6,0,2,19
36377,14,6,1,2,19
36378,14,6,2,2,19
36379,14,6,3,2,19
36380,14,6,0,2,20
36381,14,6,1,2,20
36382,14,6,2,2,20
36383,14,6,3,2,20
36384,14,6,0,2,21
36385,14,6,1,2,21
36386,14,6,2,2,21
36387,14,6,3,2,21
36388,14,6,0,1,22
36389,14,6,1,1,22
36390,14,6,2,2,22
36391,14,6,3,1,22
36392,14,4,0,1,23
36393,14,4,1,1,23
36394,14,4,2,1,23
36395,14,4,3,1,23
36396,14,4,0,0,0
36397,14,4,1,0,0
36398,14,4,2,0,0
36399,14,4,3,0,0
36400,14,4,0,0,1
36401,14,4,1,0,1
36402,14,4,2,0,1
36403,14,4,3,0,1
36404,14,4,0,0,2
36405,14,4,1,0,2
36406,14,4,2,0,2
36407,14,4,3,0,2
36408,14,4,0,0,3
36409,14,4,1,0,3
36410,14,4,2,0,3
36411,14,4,3,0,3
36412,14,4,0,0,4
36413,14,4,1,0,4
36414,14,4,2,0,4
36415,14,4,3,0,4
36416,14,4,0,0,5
36417,14,4,1,0,5
36418,14,4,2,0,5
36419,14,4,3,0,5
36420,14,4,0,0,6
36421,14,4,1,0,6
36422,14,4,2,0,6
36423,14,4,3,0,6
36424,14,4,0,0,7
36425,14,4,1,0,7
36426,14,4,2,0,7
36427,14,4,3,0,7
36428,14,4,0,0,8
36429,14,4,1,0,8
36430,14,4,2,0,8
36431,14,4,3,0,8
36432,14,4,0,0,9
36433,14,4,1,0,9
36434,14,4,2,0,9
36435,14,4,3,0,9
36436,14,4,0,0,10
36437,14,4,1,0,10
36438,14,4,2,0,10
36439,14,4,3,0,10
36440,14,4,0,0,11
36441,14,4,1,0,11
36442,14,4,2,0,11
36443,14,4,3,0,11
36444,14,4,0,0,12
36445,14,4,1,1,12
36446,14,4,2,1,12
36447,14,4,3,1,12
36448,14,4,0,1,13
36449,14,4,1,1,13
36450,14,4,2,1,13
36451,14,4,3,1,13
36452,14,4,0,1,14
36453,14,4,1,1,14
36454,14,4,2,2,14
36455,14,4,3,1,14
36456,14,4,0,1,15
36457,14,4,1,1,15
36458,14,4,2,2,15
36459,14,4,3,2,15
36460,14,4,0,1,16
36461,14,4,1,1,16
36462,14,4,2,2,16
36463,14,4,3,2,16
36464,14,4,0,1,17
36465,14,4,1,1,17
36466,14,4,2,2,17
36467,14,4,3,2,17
36468,14,4,0,1,18
36469,14,4,1,1,18
36470,14,4,2,2,18
36471,14,4,3,2,18
36472,14,4,0,1,19
36473,14,4,1,1,19
36474,14,4,2,2,19
36475,14,4,3,2,19
36476,14,4,0,1,20
36477,14,4,1,1,20
36478,14,4,2,2,20
36479,14,4,3,1,20
36480,14,4,0,1,21
36481,14,4,1,1,21
36482,14,4,2,1,21
36483,14,4,3,1,21
36484,14,0,0,1,22
36485,14,0,1,1,22
36486,14,0,2,1,22
36487,14,0,3,1,22
36488,14,0,0,0,23
36489,14,0,1,0,23
36490,14,0,2,1,23
36491,14,0,3,1,23
36492,14,0,0,0,0
36493,14,0,1,0,0
36494,14,0,2,0,0
36495,14,0,3,0,0
36496,14,0,0,0,1
36497,14,0,1,0,1
36498,14,0,2,0,1
36499,14,0,3,0,1
36500,14,0,0,0,2
36501,14,0,1,0,2
36502,14,0,2,0,2
36503,14,0,3,0,2
36504,14,0,0,0,3
36505,14,0,1,0,3
36506,14,0,2,0,3
36507,14,0,3,0,3
36508,14,0,0,0,4
36509,14,0,1,0,4
36510,14,0,2,0,4
36511,14,0,3,0,4
36512,14,0,0,0,5
36513,14,0,1,0,5
36514,14,0,2,0,5
36515,14,0,3,0,5
36516,14,0,0,0,6
36517,14,0,1,0,6
36518,14,0,2,0,6
36519,14,0,3,0,6
36520,14,0,0,0,7
36521,14,0,1,0,7
36522,14,0,2,0,7
36523,14,0,3,0,7
36524,14,0,0,0,8
36525,14,0,1,0,8
36526,14,0,2,1,8
36527,14,0,3,1,8
36528,14,0,0,1,9
36529,14,0,1,1,9
36530,14,0,2,1,9
36531,14,0,3,1,9
36532,14,0,0,1,10
36533,14,0,1,1,10
36534,14,0,2,1,10
36535,14,0,3,1,10
36536,14,0,0,1,11
36537,14,0,1,1,11
36538,14,0,2,1,11
36539,14,0,3,1,11
36540,14,0,0,1,12
36541,14,0,1,1,12
36542,14,0,2,1,12
36543,14,0,3,1,12
36544,14,0,0,1,13
36545,14,0,1,1,13
36546,14,0,2,2,13
36547,14,0,3,1,13
36548,14,0,0,1,14
36549,14,0,1,1,14
36550,14,0,2,2,14
36551,14,0,3,2,14
36552,14,0,0,2,15
36553,14,0,1,2,15
36554,14,0,2,2,15
36555,14,0,3,2,15
36556,14,0,0,2,16
36557,14,0,1,2,16
36558,14,0,2,2,16
36559,14,0,3,2,16
36560,14,0,0,2,17
36561,14,0,1,2,17
36562,14,0,2,2,17
36563,14,0,3,2,17
36564,14,0,0,2,18
36565,14,0,1,2,18
36566,14,0,2,2,18
36567,14,0,3,2,18
36568,14,0,0,1,19
36569,14,0,1,2,19
36570,14,0,2,2,19
36571,14,0,3,2,19
36572,14,0,0,1,20
36573,14,0,1,1,20
36574,14,0,2,2,20
36575,14,0,3,2,20
36576,28,2,0,0,4
36577,28,2,1,0,4
36578,28,2,2,0,4
36579,28,2,3,0,4
36580,28,2,0,0,5
36581,28,2,1,0,5
36582,28,2,2,0,5
36583,28,2,3,0,5
36584,28,2,0,0,6
36585,28,2,1,0,6
36586,28,2,2,0,6
36587,28,2,3,0,6
36588,28,2,0,0,7
36589,28,2,1,0,7
36590,28,2,2,0,7
36591,28,2,3,0,7
36592,28,2,0,0,8
36593,28,2,1,0,8
36594,28,2,2,0,8
36595,28,2,3,0,8
36596,28,2,0,0,9
36597,28,2,1,0,9
36598,28,2,2,0,9
36599,28,2,3,0,9
36600,28,2,0,0,10
36601,28,2,1,0,10
36602,28,2,2,0,10
36603,28,2,3,0,10
36604,28,2,0,0,11
36605,28,2,1,0,11
36606,28,2,2,0,11
36607,28,2,3,0,11
36608,28,2,0,0,12
36609,28,2,1,0,12
36610,28,2,2,0,12
36611,28,2,3,0,12
36612,28,2,0,0,13
36613,28,2,1,0,13
36614,28,2,2,0,13
36615,28,2,3,0,13
36616,28,2,0,0,14
36617,28,2,1,0,14
36618,28,2,2,1,14
36619,28,2,3,1,14
36620,28,2,0,1,15
36621,28,2,1,1,15
36622,28,2,2,1,15
36623,28,2,3,1,15
36624,28,2,0,1,16
36625,28,2,1,1,16
36626,28,2,2,2,16
36627,28,2,3,1,16
36628,28,2,0,2,17
36629,28,2,1,2,17
36630,28,2,2,2,17
36631,28,2,3,2,17
36632,28,2,0,2,18
36633,28,2,1,2,18
36634,28,2,2,2,18
36635,28,2,3,2,18
36636,28,2,0,2,19
36637,28,2,1,2,19
36638,28,2,2,2,19
36639,28,2,3,2,19
36640,28,2,0,2,20
36641,28,2,1,2,20
36642,28,2,2,2,20
36643,28,2,3,2,20
36644,28,2,0,2,21
36645,28,2,1,2,21
36646,28,2,2,2,21
36647,28,2,3,2,21
36648,28,2,0,1,22
36649,28,2,1,1,22
36650,28,2,2,2,22
36651,28,2,3,1,22
36652,28,2,0,1,23
36653,28,2,1,1,23
36654,28,2,2,1,23
36655,28,2,3,1,23
36656,28,2,0,0,0
36657,28,2,1,0,0
36658,28,2,2,0,0
36659,28,2,3,0,0
36660,28,2,0,0,1
36661,28,2,1,0,1
36662,28,2,2,0,1
36663,28,2,3,0,1
36664,28,2,0,0,2
36665,28,2,1,0,2
36666,28,2,2,0,2
36667,28,2,3,0,2
36668,28,3,0,0,3
36669,28,3,1,0,3
36670,28,3,2,0,3
36671,28,3,3,0,3
36672,28,3,0,0,4
36673,28,3,1,0,4
36674,28,3,2,0,4
36675,28,3,3,0,4
36676,28,3,0,0,5
36677,28,3,1,0,5
36678,28,3,2,0,5
36679,28,3,3,0,5
36680,28,3,0,0,6
36681,28,3,1,0,6
36682,28,3,2,0,6
36683,28,3,3,0,6
36684,28,3,0,0,7
36685,28,3,1,0,7
36686,28,3,2,0,7
36687,28,3,3,0,7
36688,28,3,0,0,8
36689,28,3,1,0,8
36690,28,3,2,1,8
36691,28,3,3,1,8
36692,28,3,0,0,9
36693,28,3,1,0,9
36694,28,3,2,1,9
36695,28,3,3,1,9
36696,28,3,0,0,10
36697,28,3,1,0,10
36698,28,3,2,1,10
36699,28,3,3,0,10
36700,28,3,0,0,11
36701,28,3,1,0,11
36702,28,3,2,0,11
36703,28,3,3,0,11
36704,28,3,0,0,12
36705,28,3,1,0,12
36706,28,3,2,0,12
36707,28,3,3,0,12
36708,28,3,0,0,13
36709,28,3,1,0,13
36710,28,3,2,1,13
36711,28,3,3,0,13
36712,28,3,0,1,14
36713,28,3,1,1,14
36714,28,3,2,1,14
36715,28,3,3,1,14
36716,28,3,0,1,15
36717,28,3,1,1,15
36718,28,3,2,2,15
36719,28,3,3,1,15
36720,28,3,0,1,16
36721,28,3,1,2,16
36722,28,3,2,2,16
36723,28,3,3,2,16
36724,28,3,0,2,17
36725,28,3,1,2,17
36726,28,3,2,2,17
36727,28,3,3,2,17
36728,28,3,0,2,18
36729,28,3,1,2,18
36730,28,3,2,2,18
36731,28,3,3,2,18
36732,28,3,0,2,19
36733,28,3,1,2,19
36734,28,3,2,2,19
36735,28,3,3,2,19
36736,28,3,0,2,20
36737,28,3,1,2,20
36738,28,3,2,2,20
36739,28,3,3,2,20
36740,28,3,0,2,21
36741,28,3,1,2,21
36742,28,3,2,2,21
36743,28,3,3,2,21
36744,28,3,0,2,22
36745,28,3,1,2,22
36746,28,3,2,2,22
36747,28,3,3,2,22
36748,28,3,0,1,23
36749,28,3,1,1,23
36750,28,3,2,2,23
36751,28,3,3,1,23
36752,28,3,0,0,0
36753,28,3,1,0,0
36754,28,3,2,1,0
36755,28,3,3,1,0
36756,28,3,0,0,1
36757,28,3,1,0,1
36758,28,3,2,0,1
36759,28,3,3,0,1
36760,28,1,0,0,2
36761,28,1,1,0,2
36762,28,1,2,0,2
36763,28,1,3,0,2
36764,28,1,0,0,3
36765,28,1,1,0,3
36766,28,1,2,0,3
36767,28,1,3,0,3
36768,28,1,0,0,4
36769,28,1,1,0,4
36770,28,1,2,0,4
36771,28,1,3,0,4
36772,28,1,0,0,5
36773,28,1,1,0,5
36774,28,1,2,0,5
36775,28,1,3,0,5
36776,28,1,0,0,6
36777,28,1,1,0,6
36778,28,1,2,0,6
36779,28,1,3,0,6
36780,28,1,0,0,7
36781,28,1,1,0,7
36782,28,1,2,0,7
36783,28,1,3,0,7
36784,28,1,0,0,8
36785,28,1,1,0,8
36786,28,1,2,0,8
36787,28,1,3,0,8
36788,28,1,0,0,9
36789,28,1,1,0,9
36790,28,1,2,1,9
36791,28,1,3,0,9
36792,28,1,0,0,10
36793,28,1,1,0,10
36794,28,1,2,1,10
36795,28,1,3,0,10
36796,28,1,0,0,11
36797,28,1,1,0,11
36798,28,1,2,1,11
36799,28,1,3,0,11
36800,28,1,0,0,12
36801,28,1,1,0,12
36802,28,1,2,1,12
36803,28,1,3,0,12
36804,28,1,0,0,13
36805,28,1,1,0,13
36806,28,1,2,1,13
36807,28,1,3,1,13
36808,28,1,0,1,14
36809,28,1,1,1,14
36810,28,1,2,1,14
36811,28,1,3,1,14
36812,28,1,0,1,15
36813,28,1,1,1,15
36814,28,1,2,2,15
36815,28,1,3,1,15
36816,28,1,0,1,16
36817,28,1,1,2,16
36818,28,1,2,2,16
36819,28,1,3,2,16
36820,28,1,0,2,17
36821,28,1,1,2,17
36822,28,1,2,2,17
36823,28,1,3,2,17
36824,28,1,0,2,18
36825,28,1,1,2,18
36826,28,1,2,2,18
36827,28,1,3,2,18
36828,28,1,0,2,19
36829,28,1,1,2,19
36830,28,1,2,2,19
36831,28,1,3,2,19
36832,28,1,0,2,20
36833,28,1,1,2,20
36834,28,1,2,2,20
36835,28,1,3,2,20
36836,28,1,0,2,21
36837,28,1,1,2,21
36838,28,1,2,2,21
36839,28,1,3,2,21
36840,28,1,0,2,22
36841,28,1,1,2,22
36842,28,1,2,2,22
36843,28,1,3,2,22
36844,28,1,0,1,23
36845,28,1,1,1,23
36846,28,1,2,1,23
36847,28,1,3,1,23
36848,28,1,0,0,0
36849,28,1,1,0,0
36850,28,1,2,1,0
36851,28,1,3,1,0
36852,28,5,0,0,1
36853,28,5,1,0,1
36854,28,5,2,0,1
36855,28,5,3,0,1
36856,28,5,0,0,2
36857,28,5,1,0,2
36858,28,5,2,0,2
36859,28,5,3,0,2
36860,28,5,0,0,3
36861,28,5,1,0,3
36862,28,5,2,0,3
36863,28,5,3,0,3
36864,28,5,0,0,4
36865,28,5,1,0,4
36866,28,5,2,0,4
36867,28,5,3,0,4
36868,28,5,0,0,5
36869,28,5,1,0,5
36870,28,5,2,0,5
36871,28,5,3,0,5
36872,28,5,0,0,6
36873,28,5,1,0,6
36874,28,5,2,0,6
36875,28,5,3,0,6
36876,28,5,0,0,7
36877,28,5,1,0,7
36878,28,5,2,1,7
36879,28,5,3,0,7
36880,28,5,0,1,8
36881,28,5,1,1,8
36882,28,5,2,1,8
36883,28,5,3,1,8
36884,28,5,0,1,9
36885,28,5,1,1,9
36886,28,5,2,1,9
36887,28,5,3,1,9
36888,28,5,0,1,10
36889,28,5,1,1,10
36890,28,5,2,1,10
36891,28,5,3,1,10
36892,28,5,0,1,11
36893,28,5,1,1,11
36894,28,5,2,1,11
36895,28,5,3,1,11
36896,28,5,0,1,12
36897,28,5,1,1,12
36898,28,5,2,1,12
36899,28,5,3,1,12
36900,28,5,0,1,13
36901,28,5,1,1,13
36902,28,5,2,1,13
36903,28,5,3,1,13
36904,28,5,0,1,14
36905,28,5,1,1,14
36906,28,5,2,1,14
36907,28,5,3,1,14
36908,28,5,0,1,15
36909,28,5,1,1,15
36910,28,5,2,2,15
36911,28,5,3,1,15
36912,28,5,0,1,16
36913,28,5,1,2,16
36914,28,5,2,2,16
36915,28,5,3,2,16
36916,28,5,0,2,17
36917,28,5,1,2,17
36918,28,5,2,2,17
36919,28,5,3,2,17
36920,28,5,0,2,18
36921,28,5,1,2,18
36922,28,5,2,2,18
36923,28,5,3,2,18
36924,28,5,0,2,19
36925,28,5,1,2,19
36926,28,5,2,2,19
36927,28,5,3,2,19
36928,28,5,0,2,20
36929,28,5,1,2,20
36930,28,5,2,2,20
36931,28,5,3,2,20
36932,28,5,0,2,21
36933,28,5,1,2,21
36934,28,5,2,2,21
36935,28,5,3,2,21
36936,28,5,0,2,22
36937,28,5,1,2,22
36938,28,5,2,2,22
36939,28,5,3,2,22
36940,28,5,0,1,23
36941,28,5,1,1,23
36942,28,5,2,1,23
36943,28,5,3,1,23
36944,28,6,0,0,0
36945,28,6,1,0,0
36946,28,6,2,1,0
36947,28,6,3,0,0
36948,28,6,0,0,1
36949,28,6,1,0,1
36950,28,6,2,0,1
36951,28,6,3,0,1
36952,28,6,0,0,2
36953,28,6,1,0,2
36954,28,6,2,0,2
36955,28,6,3,0,2
36956,28,6,0,0,3
36957,28,6,1,0,3
36958,28,6,2,0,3
36959,28,6,3,0,3
36960,28,6,0,0,4
36961,28,6,1,0,4
36962,28,6,2,0,4
36963,28,6,3,0,4
36964,28,6,0,0,5
36965,28,6,1,0,5
36966,28,6,2,0,5
36967,28,6,3,0,5
36968,28,6,0,0,6
36969,28,6,1,0,6
36970,28,6,2,0,6
36971,28,6,3,0,6
36972,28,6,0,0,7
36973,28,6,1,0,7
36974,28,6,2,1,7
36975,28,6,3,0,7
36976,28,6,0,1,8
36977,28,6,1,1,8
36978,28,6,2,1,8
36979,28,6,3,1,8
36980,28,6,0,1,9
36981,28,6,1,1,9
36982,28,6,2,1,9
36983,28,6,3,1,9
36984,28,6,0,1,10
36985,28,6,1,1,10
36986,28,6,2,1,10
36987,28,6,3,1,10
36988,28,6,0,0,11
36989,28,6,1,1,11
36990,28,6,2,1,11
36991,28,6,3,1,11
36992,28,6,0,0,12
36993,28,6,1,0,12
36994,28,6,2,1,12
36995,28,6,3,1,12
36996,28,6,0,1,13
36997,28,6,1,1,13
36998,28,6,2,1,13
36999,28,6,3,1,13
37000,28,6,0,1,14
37001,28,6,1,1,14
37002,28,6,2,1,14
37003,28,6,3,1,14
37004,28,6,0,1,15
37005,28,6,1,2,15
37006,28,6,2,2,15
37007,28,6,3,2,15
37008,28,6,0,2,16
37009,28,6,1,2,16
37010,28,6,2,2,16
37011,28,6,3,2,16
37012,28,6,0,2,17
37013,28,6,1,2,17
37014,28,6,2,2,17
37015,28,6,3,2,17
37016,28,6,0,2,18
37017,28,6,1,2,18
37018,28,6,2,2,18
37019,28,6,3,2,18
37020,28,6,0,2,19
37021,28,6,1,2,19
37022,28,6,2,2,19
37023,28,6,3,2,19
37024,28,6,0,2,20
37025,28,6,1,2,20
37026,28,6,2,2,20
37027,28,6,3,2,20
37028,28,6,0,2,21
37029,28,6,1,2,21
37030,28,6,2,2,21
37031,28,6,3,2,21
37032,28,6,0,2,22
37033,28,6,1,2,22
37034,28,6,2,2,22
37035,28,6,3,2,22
37036,28,4,0,1,23
37037,28,4,1,2,23
37038,28,4,2,2,23
37039,28,4,3,2,23
37040,28,4,0,1,0
37041,28,4,1,1,0
37042,28,4,2,1,0
37043,28,4,3,1,0
37044,28,4,0,0,1
37045,28,4,1,0,1
37046,28,4,2,0,1
37047,28,4,3,0,1
37048,28,4,0,0,2
37049,28,4,1,0,2
37050,28,4,2,0,2
37051,28,4,3,0,2
37052,28,4,0,0,3
37053,28,4,1,0,3
37054,28,4,2,0,3
37055,28,4,3,0,3
37056,28,4,0,0,4
37057,28,4,1,0,4
37058,28,4,2,0,4
37059,28,4,3,0,4
37060,28,4,0,0,5
37061,28,4,1,0,5
37062,28,4,2,0,5
37063,28,4,3,0,5
37064,28,4,0,0,6
37065,28,4,1,0,6
37066,28,4,2,0,6
