stationName,day,time,season,result
EL-Nosha,Friday ,6:00 PM,Winter,very busy
EL-Nosha,Friday ,6:00 PM,Summer,very busy
EL-Nosha,Friday ,7:00 PM,Autumn,busy
EL-Nosha,Friday ,7:00 PM,Spring,very busy
EL-Nosha,Friday ,7:00 PM,Winter,very busy
EL-Nosha,Friday ,7:00 PM,Summer,very busy
EL-Nosha,Friday ,8:00 PM,Autumn,busy
EL-Nosha,Friday ,8:00 PM,Spring,busy
EL-Nosha,Friday ,8:00 PM,Winter,very busy
EL-Nosha,Friday ,8:00 PM,Summer,very busy
Elshams club,Saturday ,4:00 AM,Autumn,normal
Elshams club,Saturday ,4:00 AM,Spring,normal
Elshams club,Saturday ,4:00 AM,Winter,normal
Elshams club,Saturday ,4:00 AM,Summer,normal
Elshams club,Saturday ,5:00 AM,Autumn,normal
Elshams club,Saturday ,5:00 AM,Spring,normal
Elshams club,Saturday ,5:00 AM,Winter,normal
Elshams club,Saturday ,5:00 AM,Summer,normal
Elshams club,Saturday ,6:00 AM,Autumn,normal
Elshams club,Saturday ,6:00 AM,Spring,normal
Elshams club,Saturday ,6:00 AM,Winter,normal
Elshams club,Saturday ,6:00 AM,Summer,normal
Elshams club,Saturday ,7:00 AM,Autumn,normal
Elshams club,Saturday ,7:00 AM,Spring,normal
Elshams club,Saturday ,7:00 AM,Winter,normal
Elshams club,Saturday ,7:00 AM,Summer,normal
Elshams club,Saturday ,8:00 AM,Autumn,normal
Elshams club,Saturday ,8:00 AM,Spring,normal
Elshams club,Saturday ,8:00 AM,Winter,normal
Elshams club,Saturday ,8:00 AM,Summer,normal
Elshams club,Saturday ,9:00 AM,Autumn,normal
Elshams club,Saturday ,9:00 AM,Spring,normal
Elshams club,Saturday ,9:00 AM,Winter,normal
Elshams club,Saturday ,9:00 AM,Summer,normal
Elshams club,Saturday ,10:00 AM,Autumn,normal
Elshams club,Saturday ,10:00 AM,Spring,normal
Elshams club,Saturday ,10:00 AM,Winter,normal
Elshams club,Saturday ,10:00 AM,Summer,normal
Elshams club,Saturday ,11:00 AM,Autumn,normal
Elshams club,Saturday ,11:00 AM,Spring,normal
Elshams club,Saturday ,11:00 AM,Winter,normal
Elshams club,Saturday ,11:00 AM,Summer,normal
Elshams club,Saturday ,12:00 PM,Autumn,normal
Elshams club,Saturday ,12:00 PM,Spring,normal
Elshams club,Saturday ,12:00 PM,Winter,normal
Elshams club,Saturday ,12:00 PM,Summer,normal
Elshams club,Saturday ,1:00 PM,Autumn,normal
Elshams club,Saturday ,1:00 PM,Spring,normal
Elshams club,Saturday ,1:00 PM,Winter,normal
Elshams club,Saturday ,1:00 PM,Summer,normal
Elshams club,Saturday ,2:00 PM,Autumn,normal
Elshams club,Saturday ,2:00 PM,Spring,normal
Elshams club,Saturday ,2:00 PM,Winter,busy
Elshams club,Saturday ,2:00 PM,Summer,busy
Elshams club,Saturday ,3:00 PM,Autumn,busy
Elshams club,Saturday ,3:00 PM,Spring,busy
Elshams club,Saturday ,3:00 PM,Winter,busy
Elshams club,Saturday ,3:00 PM,Summer,busy
Elshams club,Saturday ,4:00 PM,Autumn,busy
Elshams club,Saturday ,4:00 PM,Spring,busy
Elshams club,Saturday ,4:00 PM,Winter,very busy
Elshams club,Saturday ,4:00 PM,Summer,busy
Elshams club,Saturday ,5:00 PM,Autumn,very busy
Elshams club,Saturday ,5:00 PM,Spring,very busy
Elshams club,Saturday ,5:00 PM,Winter,very busy
Elshams club,Saturday ,5:00 PM,Summer,very busy
Elshams club,Saturday ,6:00 PM,Autumn,very busy
Elshams club,Saturday ,6:00 PM,Spring,very busy
Elshams club,Saturday ,6:00 PM,Winter,very busy
Elshams club,Saturday ,6:00 PM,Summer,very busy
Elshams club,Saturday ,7:00 PM,Autumn,very busy
Elshams club,Saturday ,7:00 PM,Spring,very busy
Elshams club,Saturday ,7:00 PM,Winter,very busy
Elshams club,Saturday ,7:00 PM,Summer,very busy
Elshams club,Saturday ,8:00 PM,Autumn,very busy
Elshams club,Saturday ,8:00 PM,Spring,very busy
Elshams club,Saturday ,8:00 PM,Winter,very busy
Elshams club,Saturday ,8:00 PM,Summer,very busy
Elshams club,Saturday ,9:00 PM,Autumn,very busy
Elshams club,Saturday ,9:00 PM,Spring,very busy
Elshams club,Saturday ,9:00 PM,Winter,very busy
Elshams club,Saturday ,9:00 PM,Summer,very busy
Elshams club,Saturday ,10:00 PM,Autumn,busy
Elshams club,Saturday ,10:00 PM,Spring,busy
Elshams club,Saturday ,10:00 PM,Winter,very busy
Elshams club,Saturday ,10:00 PM,Summer,busy
Elshams club,Saturday ,11:00 PM,Autumn,busy
Elshams club,Saturday ,11:00 PM,Spring,busy
Elshams club,Saturday ,11:00 PM,Winter,busy
Elshams club,Saturday ,11:00 PM,Summer,busy
Elshams club,Saturday ,12:00 AM,Autumn,normal
Elshams club,Saturday ,12:00 AM,Spring,normal
Elshams club,Saturday ,12:00 AM,Winter,normal
Elshams club,Saturday ,12:00 AM,Summer,normal
Elshams club,Saturday ,1:00 AM,Autumn,normal
Elshams club,Saturday ,1:00 AM,Spring,normal
Elshams club,Saturday ,1:00 AM,Winter,normal
Elshams club,Saturday ,1:00 AM,Summer,normal
Elshams club,Saturday ,2:00 AM,Autumn,normal
Elshams club,Saturday ,2:00 AM,Spring,normal
Elshams club,Saturday ,2:00 AM,Winter,normal
Elshams club,Saturday ,2:00 AM,Summer,normal
Elshams club,Sunday ,3:00 AM,Autumn,normal
Elshams club,Sunday ,3:00 AM,Spring,normal
Elshams club,Sunday ,3:00 AM,Winter,normal
Elshams club,Sunday ,3:00 AM,Summer,normal
Elshams club,Sunday ,4:00 AM,Autumn,normal
Elshams club,Sunday ,4:00 AM,Spring,normal
Elshams club,Sunday ,4:00 AM,Winter,normal
Elshams club,Sunday ,4:00 AM,Summer,normal
Elshams club,Sunday ,5:00 AM,Autumn,normal
Elshams club,Sunday ,5:00 AM,Spring,normal
Elshams club,Sunday ,5:00 AM,Winter,normal
Elshams club,Sunday ,5:00 AM,Summer,normal
Elshams club,Sunday ,6:00 AM,Autumn,normal
Elshams club,Sunday ,6:00 AM,Spring,normal
Elshams club,Sunday ,6:00 AM,Winter,normal
Elshams club,Sunday ,6:00 AM,Summer,normal
Elshams club,Sunday ,7:00 AM,Autumn,normal
Elshams club,Sunday ,7:00 AM,Spring,normal
Elshams club,Sunday ,7:00 AM,Winter,normal
Elshams club,Sunday ,7:00 AM,Summer,normal
Elshams club,Sunday ,8:00 AM,Autumn,normal
Elshams club,Sunday ,8:00 AM,Spring,normal
Elshams club,Sunday ,8:00 AM,Winter,busy
Elshams club,Sunday ,8:00 AM,Summer,busy
Elshams club,Sunday ,9:00 AM,Autumn,normal
Elshams club,Sunday ,9:00 AM,Spring,normal
Elshams club,Sunday ,9:00 AM,Winter,busy
Elshams club,Sunday ,9:00 AM,Summer,busy
Elshams club,Sunday ,10:00 AM,Autumn,normal
Elshams club,Sunday ,10:00 AM,Spring,normal
Elshams club,Sunday ,10:00 AM,Winter,busy
Elshams club,Sunday ,10:00 AM,Summer,normal
Elshams club,Sunday ,11:00 AM,Autumn,normal
Elshams club,Sunday ,11:00 AM,Spring,normal
Elshams club,Sunday ,11:00 AM,Winter,normal
Elshams club,Sunday ,11:00 AM,Summer,normal
Elshams club,Sunday ,12:00 PM,Autumn,normal
Elshams club,Sunday ,12:00 PM,Spring,normal
Elshams club,Sunday ,12:00 PM,Winter,normal
Elshams club,Sunday ,12:00 PM,Summer,normal
Elshams club,Sunday ,1:00 PM,Autumn,normal
Elshams club,Sunday ,1:00 PM,Spring,normal
Elshams club,Sunday ,1:00 PM,Winter,busy
Elshams club,Sunday ,1:00 PM,Summer,normal
Elshams club,Sunday ,2:00 PM,Autumn,busy
Elshams club,Sunday ,2:00 PM,Spring,busy
Elshams club,Sunday ,2:00 PM,Winter,busy
Elshams club,Sunday ,2:00 PM,Summer,busy
Elshams club,Sunday ,3:00 PM,Autumn,busy
Elshams club,Sunday ,3:00 PM,Spring,busy
Elshams club,Sunday ,3:00 PM,Winter,very busy
Elshams club,Sunday ,3:00 PM,Summer,busy
Elshams club,Sunday ,4:00 PM,Autumn,busy
Elshams club,Sunday ,4:00 PM,Spring,very busy
Elshams club,Sunday ,4:00 PM,Winter,very busy
Elshams club,Sunday ,4:00 PM,Summer,very busy
Elshams club,Sunday ,5:00 PM,Autumn,very busy
Elshams club,Sunday ,5:00 PM,Spring,very busy
Elshams club,Sunday ,5:00 PM,Winter,very busy
Elshams club,Sunday ,5:00 PM,Summer,very busy
Elshams club,Sunday ,6:00 PM,Autumn,very busy
Elshams club,Sunday ,6:00 PM,Spring,very busy
Elshams club,Sunday ,6:00 PM,Winter,very busy
Elshams club,Sunday ,6:00 PM,Summer,very busy
Elshams club,Sunday ,7:00 PM,Autumn,very busy
Elshams club,Sunday ,7:00 PM,Spring,very busy
Elshams club,Sunday ,7:00 PM,Winter,very busy
Elshams club,Sunday ,7:00 PM,Summer,very busy
Elshams club,Sunday ,8:00 PM,Autumn,very busy
Elshams club,Sunday ,8:00 PM,Spring,very busy
Elshams club,Sunday ,8:00 PM,Winter,very busy
Elshams club,Sunday ,8:00 PM,Summer,very busy
Elshams club,Sunday ,9:00 PM,Autumn,very busy
Elshams club,Sunday ,9:00 PM,Spring,very busy
Elshams club,Sunday ,9:00 PM,Winter,very busy
Elshams club,Sunday ,9:00 PM,Summer,very busy
Elshams club,Sunday ,10:00 PM,Autumn,very busy
Elshams club,Sunday ,10:00 PM,Spring,very busy
Elshams club,Sunday ,10:00 PM,Winter,very busy
Elshams club,Sunday ,10:00 PM,Summer,very busy
Elshams club,Sunday ,11:00 PM,Autumn,busy
Elshams club,Sunday ,11:00 PM,Spring,busy
Elshams club,Sunday ,11:00 PM,Winter,very busy
Elshams club,Sunday ,11:00 PM,Summer,busy
Elshams club,Sunday ,12:00 AM,Autumn,normal
Elshams club,Sunday ,12:00 AM,Spring,normal
Elshams club,Sunday ,12:00 AM,Winter,busy
Elshams club,Sunday ,12:00 AM,Summer,busy
Elshams club,Sunday ,1:00 AM,Autumn,normal
Elshams club,Sunday ,1:00 AM,Spring,normal
Elshams club,Sunday ,1:00 AM,Winter,normal
Elshams club,Sunday ,1:00 AM,Summer,normal
Elshams club,Monday ,2:00 AM,Autumn,normal
Elshams club,Monday ,2:00 AM,Spring,normal
Elshams club,Monday ,2:00 AM,Winter,normal
Elshams club,Monday ,2:00 AM,Summer,normal
Elshams club,Monday ,3:00 AM,Autumn,normal
Elshams club,Monday ,3:00 AM,Spring,normal
Elshams club,Monday ,3:00 AM,Winter,normal
Elshams club,Monday ,3:00 AM,Summer,normal
Elshams club,Monday ,4:00 AM,Autumn,normal
Elshams club,Monday ,4:00 AM,Spring,normal
Elshams club,Monday ,4:00 AM,Winter,normal
Elshams club,Monday ,4:00 AM,Summer,normal
Elshams club,Monday ,5:00 AM,Autumn,normal
Elshams club,Monday ,5:00 AM,Spring,normal
Elshams club,Monday ,5:00 AM,Winter,normal
Elshams club,Monday ,5:00 AM,Summer,normal
Elshams club,Monday ,6:00 AM,Autumn,normal
Elshams club,Monday ,6:00 AM,Spring,normal
Elshams club,Monday ,6:00 AM,Winter,normal
Elshams club,Monday ,6:00 AM,Summer,normal
Elshams club,Monday ,7:00 AM,Autumn,normal
Elshams club,Monday ,7:00 AM,Spring,normal
Elshams club,Monday ,7:00 AM,Winter,normal
Elshams club,Monday ,7:00 AM,Summer,normal
Elshams club,Monday ,8:00 AM,Autumn,normal
Elshams club,Monday ,8:00 AM,Spring,normal
Elshams club,Monday ,8:00 AM,Winter,normal
Elshams club,Monday ,8:00 AM,Summer,normal
Elshams club,Monday ,9:00 AM,Autumn,normal
Elshams club,Monday ,9:00 AM,Spring,normal
Elshams club,Monday ,9:00 AM,Winter,busy
Elshams club,Monday ,9:00 AM,Summer,normal
Elshams club,Monday ,10:00 AM,Autumn,normal
Elshams club,Monday ,10:00 AM,Spring,normal
Elshams club,Monday ,10:00 AM,Winter,busy
Elshams club,Monday ,10:00 AM,Summer,normal
Elshams club,Monday ,11:00 AM,Autumn,normal
Elshams club,Monday ,11:00 AM,Spring,normal
Elshams club,Monday ,11:00 AM,Winter,busy
Elshams club,Monday ,11:00 AM,Summer,normal
Elshams club,Monday ,12:00 PM,Autumn,normal
Elshams club,Monday ,12:00 PM,Spring,normal
Elshams club,Monday ,12:00 PM,Winter,busy
Elshams club,Monday ,12:00 PM,Summer,normal
Elshams club,Monday ,1:00 PM,Autumn,normal
Elshams club,Monday ,1:00 PM,Spring,normal
Elshams club,Monday ,1:00 PM,Winter,busy
Elshams club,Monday ,1:00 PM,Summer,busy
Elshams club,Monday ,2:00 PM,Autumn,busy
Elshams club,Monday ,2:00 PM,Spring,busy
Elshams club,Monday ,2:00 PM,Winter,busy
Elshams club,Monday ,2:00 PM,Summer,busy
Elshams club,Monday ,3:00 PM,Autumn,busy
Elshams club,Monday ,3:00 PM,Spring,busy
Elshams club,Monday ,3:00 PM,Winter,very busy
Elshams club,Monday ,3:00 PM,Summer,busy
Elshams club,Monday ,4:00 PM,Autumn,busy
Elshams club,Monday ,4:00 PM,Spring,very busy
Elshams club,Monday ,4:00 PM,Winter,very busy
Elshams club,Monday ,4:00 PM,Summer,very busy
Elshams club,Monday ,5:00 PM,Autumn,very busy
Elshams club,Monday ,5:00 PM,Spring,very busy
Elshams club,Monday ,5:00 PM,Winter,very busy
Elshams club,Monday ,5:00 PM,Summer,very busy
Elshams club,Monday ,6:00 PM,Autumn,very busy
Elshams club,Monday ,6:00 PM,Spring,very busy
Elshams club,Monday ,6:00 PM,Winter,very busy
Elshams club,Monday ,6:00 PM,Summer,very busy
Elshams club,Monday ,7:00 PM,Autumn,very busy
Elshams club,Monday ,7:00 PM,Spring,very busy
Elshams club,Monday ,7:00 PM,Winter,very busy
Elshams club,Monday ,7:00 PM,Summer,very busy
Elshams club,Monday ,8:00 PM,Autumn,very busy
Elshams club,Monday ,8:00 PM,Spring,very busy
Elshams club,Monday ,8:00 PM,Winter,very busy
Elshams club,Monday ,8:00 PM,Summer,very busy
Elshams club,Monday ,9:00 PM,Autumn,very busy
Elshams club,Monday ,9:00 PM,Spring,very busy
Elshams club,Monday ,9:00 PM,Winter,very busy
Elshams club,Monday ,9:00 PM,Summer,very busy
Elshams club,Monday ,10:00 PM,Autumn,very busy
Elshams club,Monday ,10:00 PM,Spring,very busy
Elshams club,Monday ,10:00 PM,Winter,very busy
Elshams club,Monday ,10:00 PM,Summer,very busy
Elshams club,Monday ,11:00 PM,Autumn,busy
Elshams club,Monday ,11:00 PM,Spring,busy
Elshams club,Monday ,11:00 PM,Winter,busy
Elshams club,Monday ,11:00 PM,Summer,busy
Elshams club,Monday ,12:00 AM,Autumn,normal
Elshams club,Monday ,12:00 AM,Spring,normal
Elshams club,Monday ,12:00 AM,Winter,busy
Elshams club,Monday ,12:00 AM,Summer,busy
Elshams club,Tuesday ,1:00 AM,Autumn,normal
Elshams club,Tuesday ,1:00 AM,Spring,normal
Elshams club,Tuesday ,1:00 AM,Winter,normal
Elshams club,Tuesday ,1:00 AM,Summer,normal
Elshams club,Tuesday ,2:00 AM,Autumn,normal
Elshams club,Tuesday ,2:00 AM,Spring,normal
Elshams club,Tuesday ,2:00 AM,Winter,normal
Elshams club,Tuesday ,2:00 AM,Summer,normal
Elshams club,Tuesday ,3:00 AM,Autumn,normal
Elshams club,Tuesday ,3:00 AM,Spring,normal
Elshams club,Tuesday ,3:00 AM,Winter,normal
Elshams club,Tuesday ,3:00 AM,Summer,normal
Elshams club,Tuesday ,4:00 AM,Autumn,normal
Elshams club,Tuesday ,4:00 AM,Spring,normal
Elshams club,Tuesday ,4:00 AM,Winter,normal
Elshams club,Tuesday ,4:00 AM,Summer,normal
Elshams club,Tuesday ,5:00 AM,Autumn,normal
Elshams club,Tuesday ,5:00 AM,Spring,normal
Elshams club,Tuesday ,5:00 AM,Winter,normal
Elshams club,Tuesday ,5:00 AM,Summer,normal
Elshams club,Tuesday ,6:00 AM,Autumn,normal
Elshams club,Tuesday ,6:00 AM,Spring,normal
Elshams club,Tuesday ,6:00 AM,Winter,normal
Elshams club,Tuesday ,6:00 AM,Summer,normal
Elshams club,Tuesday ,7:00 AM,Autumn,normal
Elshams club,Tuesday ,7:00 AM,Spring,normal
Elshams club,Tuesday ,7:00 AM,Winter,busy
Elshams club,Tuesday ,7:00 AM,Summer,normal
Elshams club,Tuesday ,8:00 AM,Autumn,busy
Elshams club,Tuesday ,8:00 AM,Spring,busy
Elshams club,Tuesday ,8:00 AM,Winter,busy
Elshams club,Tuesday ,8:00 AM,Summer,busy
Elshams club,Tuesday ,9:00 AM,Autumn,busy
Elshams club,Tuesday ,9:00 AM,Spring,busy
Elshams club,Tuesday ,9:00 AM,Winter,busy
Elshams club,Tuesday ,9:00 AM,Summer,busy
Elshams club,Tuesday ,10:00 AM,Autumn,busy
Elshams club,Tuesday ,10:00 AM,Spring,busy
Elshams club,Tuesday ,10:00 AM,Winter,busy
Elshams club,Tuesday ,10:00 AM,Summer,busy
Elshams club,Tuesday ,11:00 AM,Autumn,busy
Elshams club,Tuesday ,11:00 AM,Spring,busy
Elshams club,Tuesday ,11:00 AM,Winter,busy
Elshams club,Tuesday ,11:00 AM,Summer,busy
Elshams club,Tuesday ,12:00 PM,Autumn,busy
Elshams club,Tuesday ,12:00 PM,Spring,busy
Elshams club,Tuesday ,12:00 PM,Winter,busy
Elshams club,Tuesday ,12:00 PM,Summer,busy
Elshams club,Tuesday ,1:00 PM,Autumn,busy
Elshams club,Tuesday ,1:00 PM,Spring,busy
Elshams club,Tuesday ,1:00 PM,Winter,busy
Elshams club,Tuesday ,1:00 PM,Summer,busy
Elshams club,Tuesday ,2:00 PM,Autumn,busy
Elshams club,Tuesday ,2:00 PM,Spring,busy
Elshams club,Tuesday ,2:00 PM,Winter,busy
Elshams club,Tuesday ,2:00 PM,Summer,busy
Elshams club,Tuesday ,3:00 PM,Autumn,busy
Elshams club,Tuesday ,3:00 PM,Spring,busy
Elshams club,Tuesday ,3:00 PM,Winter,very busy
Elshams club,Tuesday ,3:00 PM,Summer,busy
Elshams club,Tuesday ,4:00 PM,Autumn,busy
Elshams club,Tuesday ,4:00 PM,Spring,very busy
Elshams club,Tuesday ,4:00 PM,Winter,very busy
Elshams club,Tuesday ,4:00 PM,Summer,very busy
Elshams club,Tuesday ,5:00 PM,Autumn,very busy
Elshams club,Tuesday ,5:00 PM,Spring,very busy
Elshams club,Tuesday ,5:00 PM,Winter,very busy
Elshams club,Tuesday ,5:00 PM,Summer,very busy
Elshams club,Tuesday ,6:00 PM,Autumn,very busy
Elshams club,Tuesday ,6:00 PM,Spring,very busy
Elshams club,Tuesday ,6:00 PM,Winter,very busy
Elshams club,Tuesday ,6:00 PM,Summer,very busy
Elshams club,Tuesday ,7:00 PM,Autumn,very busy
Elshams club,Tuesday ,7:00 PM,Spring,very busy
Elshams club,Tuesday ,7:00 PM,Winter,very busy
Elshams club,Tuesday ,7:00 PM,Summer,very busy
Elshams club,Tuesday ,8:00 PM,Autumn,very busy
Elshams club,Tuesday ,8:00 PM,Spring,very busy
Elshams club,Tuesday ,8:00 PM,Winter,very busy
Elshams club,Tuesday ,8:00 PM,Summer,very busy
Elshams club,Tuesday ,9:00 PM,Autumn,very busy
Elshams club,Tuesday ,9:00 PM,Spring,very busy
Elshams club,Tuesday ,9:00 PM,Winter,very busy
Elshams club,Tuesday ,9:00 PM,Summer,very busy
Elshams club,Tuesday ,10:00 PM,Autumn,very busy
Elshams club,Tuesday ,10:00 PM,Spring,very busy
Elshams club,Tuesday ,10:00 PM,Winter,very busy
Elshams club,Tuesday ,10:00 PM,Summer,very busy
Elshams club,Tuesday ,11:00 PM,Autumn,busy
Elshams club,Tuesday ,11:00 PM,Spring,busy
Elshams club,Tuesday ,11:00 PM,Winter,busy
Elshams club,Tuesday ,11:00 PM,Summer,busy
Elshams club,Wednesday ,12:00 AM,Autumn,normal
Elshams club,Wednesday ,12:00 AM,Spring,normal
Elshams club,Wednesday ,12:00 AM,Winter,busy
Elshams club,Wednesday ,12:00 AM,Summer,normal
Elshams club,Wednesday ,1:00 AM,Autumn,normal
Elshams club,Wednesday ,1:00 AM,Spring,normal
Elshams club,Wednesday ,1:00 AM,Winter,normal
Elshams club,Wednesday ,1:00 AM,Summer,normal
Elshams club,Wednesday ,2:00 AM,Autumn,normal
Elshams club,Wednesday ,2:00 AM,Spring,normal
Elshams club,Wednesday ,2:00 AM,Winter,normal
Elshams club,Wednesday ,2:00 AM,Summer,normal
Elshams club,Wednesday ,3:00 AM,Autumn,normal
Elshams club,Wednesday ,3:00 AM,Spring,normal
Elshams club,Wednesday ,3:00 AM,Winter,normal
Elshams club,Wednesday ,3:00 AM,Summer,normal
Elshams club,Wednesday ,4:00 AM,Autumn,normal
Elshams club,Wednesday ,4:00 AM,Spring,normal
Elshams club,Wednesday ,4:00 AM,Winter,normal
Elshams club,Wednesday ,4:00 AM,Summer,normal
Elshams club,Wednesday ,5:00 AM,Autumn,normal
Elshams club,Wednesday ,5:00 AM,Spring,normal
Elshams club,Wednesday ,5:00 AM,Winter,normal
Elshams club,Wednesday ,5:00 AM,Summer,normal
Elshams club,Wednesday ,6:00 AM,Autumn,normal
Elshams club,Wednesday ,6:00 AM,Spring,normal
Elshams club,Wednesday ,6:00 AM,Winter,normal
Elshams club,Wednesday ,6:00 AM,Summer,normal
Elshams club,Wednesday ,7:00 AM,Autumn,normal
Elshams club,Wednesday ,7:00 AM,Spring,normal
Elshams club,Wednesday ,7:00 AM,Winter,busy
Elshams club,Wednesday ,7:00 AM,Summer,normal
Elshams club,Wednesday ,8:00 AM,Autumn,busy
Elshams club,Wednesday ,8:00 AM,Spring,busy
Elshams club,Wednesday ,8:00 AM,Winter,busy
Elshams club,Wednesday ,8:00 AM,Summer,busy
Elshams club,Wednesday ,9:00 AM,Autumn,busy
Elshams club,Wednesday ,9:00 AM,Spring,busy
Elshams club,Wednesday ,9:00 AM,Winter,busy
Elshams club,Wednesday ,9:00 AM,Summer,busy
Elshams club,Wednesday ,10:00 AM,Autumn,busy
Elshams club,Wednesday ,10:00 AM,Spring,busy
Elshams club,Wednesday ,10:00 AM,Winter,busy
Elshams club,Wednesday ,10:00 AM,Summer,busy
Elshams club,Wednesday ,11:00 AM,Autumn,normal
Elshams club,Wednesday ,11:00 AM,Spring,busy
Elshams club,Wednesday ,11:00 AM,Winter,busy
Elshams club,Wednesday ,11:00 AM,Summer,busy
Elshams club,Wednesday ,12:00 PM,Autumn,normal
Elshams club,Wednesday ,12:00 PM,Spring,normal
Elshams club,Wednesday ,12:00 PM,Winter,busy
Elshams club,Wednesday ,12:00 PM,Summer,busy
Elshams club,Wednesday ,1:00 PM,Autumn,busy
Elshams club,Wednesday ,1:00 PM,Spring,busy
Elshams club,Wednesday ,1:00 PM,Winter,busy
Elshams club,Wednesday ,1:00 PM,Summer,busy
Elshams club,Wednesday ,2:00 PM,Autumn,busy
Elshams club,Wednesday ,2:00 PM,Spring,busy
Elshams club,Wednesday ,2:00 PM,Winter,busy
Elshams club,Wednesday ,2:00 PM,Summer,busy
Elshams club,Wednesday ,3:00 PM,Autumn,busy
Elshams club,Wednesday ,3:00 PM,Spring,very busy
Elshams club,Wednesday ,3:00 PM,Winter,very busy
Elshams club,Wednesday ,3:00 PM,Summer,very busy
Elshams club,Wednesday ,4:00 PM,Autumn,very busy
Elshams club,Wednesday ,4:00 PM,Spring,very busy
Elshams club,Wednesday ,4:00 PM,Winter,very busy
Elshams club,Wednesday ,4:00 PM,Summer,very busy
Elshams club,Wednesday ,5:00 PM,Autumn,very busy
Elshams club,Wednesday ,5:00 PM,Spring,very busy
Elshams club,Wednesday ,5:00 PM,Winter,very busy
Elshams club,Wednesday ,5:00 PM,Summer,very busy
Elshams club,Wednesday ,6:00 PM,Autumn,very busy
Elshams club,Wednesday ,6:00 PM,Spring,very busy
Elshams club,Wednesday ,6:00 PM,Winter,very busy
Elshams club,Wednesday ,6:00 PM,Summer,very busy
Elshams club,Wednesday ,7:00 PM,Autumn,very busy
Elshams club,Wednesday ,7:00 PM,Spring,very busy
Elshams club,Wednesday ,7:00 PM,Winter,very busy
Elshams club,Wednesday ,7:00 PM,Summer,very busy
Elshams club,Wednesday ,8:00 PM,Autumn,very busy
Elshams club,Wednesday ,8:00 PM,Spring,very busy
Elshams club,Wednesday ,8:00 PM,Winter,very busy
Elshams club,Wednesday ,8:00 PM,Summer,very busy
Elshams club,Wednesday ,9:00 PM,Autumn,very busy
Elshams club,Wednesday ,9:00 PM,Spring,very busy
Elshams club,Wednesday ,9:00 PM,Winter,very busy
Elshams club,Wednesday ,9:00 PM,Summer,very busy
Elshams club,Wednesday ,10:00 PM,Autumn,very busy
Elshams club,Wednesday ,10:00 PM,Spring,very busy
Elshams club,Wednesday ,10:00 PM,Winter,very busy
Elshams club,Wednesday ,10:00 PM,Summer,very busy
Elshams club,Thursday ,11:00 PM,Autumn,busy
Elshams club,Thursday ,11:00 PM,Spring,very busy
Elshams club,Thursday ,11:00 PM,Winter,very busy
Elshams club,Thursday ,11:00 PM,Summer,very busy
Elshams club,Thursday ,12:00 AM,Autumn,busy
Elshams club,Thursday ,12:00 AM,Spring,busy
Elshams club,Thursday ,12:00 AM,Winter,busy
Elshams club,Thursday ,12:00 AM,Summer,busy
Elshams club,Thursday ,1:00 AM,Autumn,normal
Elshams club,Thursday ,1:00 AM,Spring,normal
Elshams club,Thursday ,1:00 AM,Winter,normal
Elshams club,Thursday ,1:00 AM,Summer,normal
Elshams club,Thursday ,2:00 AM,Autumn,normal
Elshams club,Thursday ,2:00 AM,Spring,normal
Elshams club,Thursday ,2:00 AM,Winter,normal
Elshams club,Thursday ,2:00 AM,Summer,normal
Elshams club,Thursday ,3:00 AM,Autumn,normal
Elshams club,Thursday ,3:00 AM,Spring,normal
Elshams club,Thursday ,3:00 AM,Winter,normal
Elshams club,Thursday ,3:00 AM,Summer,normal
Elshams club,Thursday ,4:00 AM,Autumn,normal
Elshams club,Thursday ,4:00 AM,Spring,normal
Elshams club,Thursday ,4:00 AM,Winter,normal
Elshams club,Thursday ,4:00 AM,Summer,normal
Elshams club,Thursday ,5:00 AM,Autumn,normal
Elshams club,Thursday ,5:00 AM,Spring,normal
Elshams club,Thursday ,5:00 AM,Winter,normal
Elshams club,Thursday ,5:00 AM,Summer,normal
Elshams club,Thursday ,6:00 AM,Autumn,normal
Elshams club,Thursday ,6:00 AM,Spring,normal
Elshams club,Thursday ,6:00 AM,Winter,normal
Elshams club,Thursday ,6:00 AM,Summer,normal
Elshams club,Thursday ,7:00 AM,Autumn,normal
Elshams club,Thursday ,7:00 AM,Spring,normal
Elshams club,Thursday ,7:00 AM,Winter,normal
Elshams club,Thursday ,7:00 AM,Summer,normal
Elshams club,Thursday ,8:00 AM,Autumn,normal
Elshams club,Thursday ,8:00 AM,Spring,normal
Elshams club,Thursday ,8:00 AM,Winter,normal
Elshams club,Thursday ,8:00 AM,Summer,normal
Elshams club,Thursday ,9:00 AM,Autumn,normal
Elshams club,Thursday ,9:00 AM,Spring,normal
Elshams club,Thursday ,9:00 AM,Winter,normal
Elshams club,Thursday ,9:00 AM,Summer,normal
Elshams club,Thursday ,10:00 AM,Autumn,normal
Elshams club,Thursday ,10:00 AM,Spring,normal
Elshams club,Thursday ,10:00 AM,Winter,normal
Elshams club,Thursday ,10:00 AM,Summer,normal
Elshams club,Thursday ,11:00 AM,Autumn,normal
Elshams club,Thursday ,11:00 AM,Spring,normal
Elshams club,Thursday ,11:00 AM,Winter,normal
Elshams club,Thursday ,11:00 AM,Summer,normal
Elshams club,Thursday ,12:00 PM,Autumn,normal
